3 graspChance=0.1 graspChance=0.05 graspChance=0.01
pcb3038 542974.3333333334 329839.6666666667 183343.66666666666
fl3795 305045.3333333333 146603.66666666666 44784.333333333336
fnl4461 919219.6666666666 520746.6666666667 264102.0
rl5915 4140372.0 2241940.6666666665 869027.3333333334
rl5934 4058162.3333333335 2180409.0 859252.0
