3 graspChance=0.1 graspChance=0.05 graspChance=0.01
att532 46256.666666666664 35618.333333333336 32137.666666666668
u574 68023.0 51744.0 43886.333333333336
rat575 12032.0 9059.333333333334 7868.0
p654 116224.66666666667 58532.333333333336 41320.666666666664
d657 93982.33333333333 69936.0 58679.333333333336
u724 85926.33333333333 61659.333333333336 50170.666666666664
rat783 18121.666666666668 12924.333333333334 10526.0
