3 graspChance=0.1 graspChance=0.05 graspChance=0.01
att532 433125.040832 404598.5073463333 400680.956678
u574 405064.30853733333 391836.21794999996 383710.27745633334
rat575 394866.8926153334 376724.7456476667 363654.17008700006
p654 323900.033725 314045.194276 308465.7601716667
d657 327629.77123333333 314818.16970966663 306900.7113853333
u724 282276.7441206667 270004.23219433334 259953.849228
rat783 247295.80073333334 237793.73312900003 230745.15302466668
