3 graspChance=0.1 graspChance=0.05 graspChance=0.01
rd400 22960.0 19291.333333333332 17801.0
fl417 23057.666666666668 15537.666666666666 13567.0
pr439 167848.33333333334 134962.0 122342.66666666667
pcb442 78722.66666666667 64945.666666666664 58846.0
d493 54285.0 45091.666666666664 40267.0
