3 graspChance=0.1 graspChance=0.05 graspChance=0.01
pla7397 254118277.0 130421952.66666667 41487537.333333336
rl11849 8442776.666666666 4564271.0 1600228.6666666667
usa13509 206579594.0 110574706.66666667 36984228.666666664
brd14051 4299007.333333333 2308221.6666666665 832003.3333333334
d15112 13601026.0 7456557.333333333 2759949.0
d18512 6202901.333333333 3392259.3333333335 1193573.0
