3 graspChance=0.1 graspChance=0.05 graspChance=0.01
pcb3038 171956.66666666666 166822.66666666666 165327.0
fl3795 36972.333333333336 33406.333333333336 32819.0
fnl4461 237640.0 231249.33333333334 229512.0
rl5915 731027.0 681213.6666666666 663698.3333333334
rl5934 714833.3333333334 669236.3333333334 655922.3333333334
