3 graspChance=0.1 graspChance=0.05 graspChance=0.01
att48 9888965.099426001 10959981.132802667 12113188.892969334
eil51 8841446.771130333 10023343.122448666 11409381.228959
berlin52 9197245.310613 10447503.344260667 11979438.917019332
st70 5947227.432555667 6391844.847935666 7240821.692477666
eil76 5082587.169062001 5516891.765646 6007756.743653667
pr76 5343463.636039999 5782681.791542999 6070686.821074001
