3 graspChance=0.1 graspChance=0.05 graspChance=0.01
pla7397 3520.951532333333 3534.1383396666665 3542.0195256666666
rl11849 1385.5475029999998 1388.7743639999999 1390.9075503333333
usa13509 1072.648397 1074.9441536666666 1076.2429056666667
brd14051 992.0584696666668 995.1357866666667 996.3007306666667
d15112 858.524673 860.1257060000002 861.1182033333334
d18512 576.7393103333334 577.6731053333333 578.0764166666667
