3 graspChance=0.1 graspChance=0.05 graspChance=0.01
rd400 739940.3621326666 708599.4013373334 698445.6189416667
fl417 616939.7459733334 610209.1239566667 587979.2052006667
pr439 564639.899565 537204.8940013334 521865.50434966665
pcb442 588165.4605763332 575790.499206 562181.0288586667
d493 475416.1849526667 468658.957557 461560.99719400005
