3 graspChance=0.1 graspChance=0.05 graspChance=0.01
att48 11417191.329677 11453503.356639335 12088623.876383
eil51 10273612.320785334 10315928.603933334 11187425.552396333
berlin52 10335218.261388 10553598.619760333 11766156.622722
st70 6783720.942036667 6732118.898590334 7041778.457025
eil76 5890831.378144667 5936909.583718333 6068217.8246386675
pr76 5751041.834551 5810852.483890001 5922992.026509666
