3 graspChance=0.1 graspChance=0.05 graspChance=0.01
rd400 17678.0 17548.666666666668 17767.0
fl417 13365.666666666666 13254.666666666666 13544.333333333334
pr439 122254.0 120797.66666666667 121925.33333333333
pcb442 58761.333333333336 57352.666666666664 57059.0
d493 40063.0 39764.333333333336 40104.0
