3 graspChance=0.1 graspChance=0.05 graspChance=0.01
rd400 649070.2390853333 664435.125962 670259.7539916666
fl417 537722.5031906666 585730.7322243333 580056.3623883333
pr439 486963.681629 519472.9331563334 504376.4021163333
pcb442 522695.15098933334 522834.24909066665 544332.6257003333
d493 423174.87811933336 430611.3380673334 453707.32698333333
