3 graspChance=0.1 graspChance=0.05 graspChance=0.01
pcb3038 21404.817337 20519.060664 19654.245702999997
fl3795 13996.775286666665 13378.538728 12861.603969666668
fnl4461 10320.618444333333 9790.357170000001 9408.435936
rl5915 6039.579822 5736.839500666666 5515.261808333333
rl5934 6002.919861333333 5701.626778666668 5480.571123999999
