3 graspChance=0.1 graspChance=0.05 graspChance=0.01
pla7397 3924.9190416666665 3724.8308083333336 3578.8710730000003
rl11849 1541.5633353333333 1462.2745956666665 1404.5260166666667
usa13509 1193.1320953333334 1131.4356586666665 1086.304785
brd14051 1104.5631666666668 1047.5342936666666 1005.837656
d15112 954.7633646666667 905.4179416666667 869.3401346666666
d18512 641.3410273333334 608.0081586666666 583.7694376666667
