3 graspChance=0.1 graspChance=0.05 graspChance=0.01
att532 59773.333333333336 38544.0 31638.666666666668
u574 80409.66666666667 52559.0 43102.333333333336
rat575 14204.333333333334 9349.666666666666 7750.333333333333
p654 221977.66666666666 97992.66666666667 39457.333333333336
d657 114814.0 74036.33333333333 57195.666666666664
u724 111514.0 67949.66666666667 49575.666666666664
rat783 23869.666666666668 14012.666666666666 10220.0
