3 graspChance=0.1 graspChance=0.05 graspChance=0.01
att532 31011.0 31040.666666666668 31290.0
u574 42210.666666666664 42310.333333333336 42564.0
rat575 7644.666666666667 7632.0 7663.0
p654 37324.666666666664 37124.0 37216.0
d657 56207.666666666664 56375.333333333336 56499.666666666664
u724 48704.333333333336 48732.0 48889.0
rat783 9999.333333333334 10034.333333333334 10043.0
