3 graspChance=0.1 graspChance=0.05 graspChance=0.01
pcb3038 160582.0 161204.0 160494.0
fl3795 32990.666666666664 32766.666666666668 32028.0
fnl4461 222156.0 221833.0 221597.0
rl5915 683147.3333333334 682002.3333333334 680480.0
rl5934 669351.3333333334 665881.0 668486.0
