3 graspChance=0.1 graspChance=0.05 graspChance=0.01
rd400 26732.0 19253.666666666668 17337.666666666668
fl417 43372.666666666664 20178.666666666668 12912.0
pr439 234748.33333333334 149961.33333333334 122792.33333333333
pcb442 97163.66666666667 66844.0 57371.333333333336
d493 64165.333333333336 44430.0 39396.333333333336
