3 graspChance=0.1 graspChance=0.05 graspChance=0.01
rd400 17116.333333333332 17080.666666666668 17142.0
fl417 12527.333333333334 12563.0 12602.0
pr439 120245.33333333333 121524.66666666667 121704.66666666667
pcb442 56806.666666666664 56617.666666666664 56715.333333333336
d493 38775.0 39012.0 38905.666666666664
